,group,norm type,rho,eta,near factor,S or R,Sample,Linear Shrinkage,Nonlinear Shrinkage,Info Band
49,R,fro,0.95,0.5,0.5,97.80866615094735,27.061273253406018,25.566068648150218,24.600246248441252,89.03966068409603
50,S,2,0.95,0.5,0.5,38.50264813100928,13.363123343255314,11.252049620171041,10.354918914995173,35.01631458100337
51,R,2,0.95,0.5,0.5,38.50264813100928,11.488932455003237,10.662194012741988,9.930561610959336,35.09335476820984
52,S,fro,0.95,0.5,2.0,97.80866615094735,29.11496580070767,26.90202271393809,25.80639352458142,81.75176061503787
53,R,fro,0.95,0.5,2.0,97.80866615094735,27.061273253406018,25.566068648150218,24.600246248441252,81.62633271264214
54,S,2,0.95,0.5,2.0,38.50264813100928,13.363123343255314,11.252049620171041,10.354918914995173,31.8034759234489
55,R,2,0.95,0.5,2.0,38.50264813100928,11.488932455003237,10.662194012741988,9.930561610959336,31.941574993086427
56,S,fro,0.95,0.8,0.5,97.80866615094735,29.11496580070767,26.90202271393809,25.80639352458142,89.11093414957259
57,R,fro,0.95,0.8,0.5,97.80866615094735,27.061273253406018,25.566068648150218,24.600246248441252,89.0488255945999
58,S,2,0.95,0.8,0.5,38.50264813100928,13.363123343255314,11.252049620171041,10.354918914995173,34.997699918964045
59,R,2,0.95,0.8,0.5,38.50264813100928,11.488932455003237,10.662194012741988,9.930561610959336,35.07849770628383
60,S,fro,0.95,0.8,2.0,97.80866615094735,29.11496580070767,26.90202271393809,25.80639352458142,86.60916376941474
61,R,fro,0.95,0.8,2.0,97.80866615094735,27.061273253406018,25.566068648150218,24.600246248441252,86.52610624038955
62,S,2,0.95,0.8,2.0,38.50264813100928,13.363123343255314,11.252049620171041,10.354918914995173,33.87718123377898
63,R,2,0.95,0.8,2.0,38.50264813100928,11.488932455003237,10.662194012741988,9.930561610959336,33.97659459370123
64,S,fro,0.95,1.0,0.5,97.80866615094735,29.11496580070767,26.90202271393809,25.80639352458142,89.31936112945337
65,R,fro,0.95,1.0,0.5,97.80866615094735,27.061273253406018,25.566068648150218,24.600246248441252,89.25892241079804
66,S,2,0.95,1.0,0.5,38.50264813100928,13.363123343255314,11.252049620171041,10.354918914995173,35.13329545896284
67,R,2,0.95,1.0,0.5,38.50264813100928,11.488932455003237,10.662194012741988,9.930561610959336,35.20991170064611
68,S,fro,0.95,1.0,2.0,97.80866615094735,29.11496580070767,26.90202271393809,25.80639352458142,89.31936112945337
69,R,fro,0.95,1.0,2.0,97.80866615094735,27.061273253406018,25.566068648150218,24.600246248441252,89.25892241079804
70,S,2,0.95,1.0,2.0,38.50264813100928,13.363123343255314,11.252049620171041,10.354918914995173,35.13329545896284
71,R,2,0.95,1.0,2.0,38.50264813100928,11.488932455003237,10.662194012741988,9.930561610959336,35.20991170064611
72,S,fro,0.99,0.5,0.5,211.66387261535434,29.448349393608822,29.03733420487101,30.937720112031872,210.48734096226673
73,R,fro,0.99,0.5,0.5,211.66387261535434,22.116538494284995,22.28086296643327,22.685012335823725,210.47944073122423
74,S,2,0.99,0.5,0.5,164.8475212829634,18.418184689855412,18.120227466778093,21.417297720636203,163.8558648843913
75,R,2,0.99,0.5,0.5,164.8475212829634,12.576807043397489,14.423456467686128,13.133030983464993,163.84752128296336
76,S,fro,0.99,0.5,2.0,211.66387261535434,29.448349393608822,29.03733420487101,30.937720112031872,209.85735762958353
77,R,fro,0.99,0.5,2.0,211.66387261535434,22.116538494284995,22.28086296643327,22.685012335823725,209.84520034483563
78,S,2,0.99,0.5,2.0,164.8475212829634,18.418184689855412,18.120227466778093,21.417297720636203,163.31490824293556
79,R,2,0.99,0.5,2.0,164.8475212829634,12.576807043397489,14.423456467686128,13.133030983464993,163.30199387586342
80,S,fro,0.99,0.8,0.5,211.66387261535434,29.448349393608822,29.03733420487101,30.937720112031872,210.48734096226673
81,R,fro,0.99,0.8,0.5,211.66387261535434,22.116538494284995,22.28086296643327,22.685012335823725,210.47944073122423
82,S,2,0.99,0.8,0.5,164.8475212829634,18.418184689855412,18.120227466778093,21.417297720636203,163.8558648843913
83,R,2,0.99,0.8,0.5,164.8475212829634,12.576807043397489,14.423456467686128,13.133030983464993,163.84752128296336
84,S,fro,0.99,0.8,2.0,211.66387261535434,29.448349393608822,29.03733420487101,30.937720112031872,209.82508662680343
85,R,fro,0.99,0.8,2.0,211.66387261535434,22.116538494284995,22.28086296643327,22.685012335823725,209.81250370403427
86,S,2,0.99,0.8,2.0,164.8475212829634,18.418184689855412,18.120227466778093,21.417297720636203,163.28323166833016
87,R,2,0.99,0.8,2.0,164.8475212829634,12.576807043397489,14.423456467686128,13.133030983464993,163.27033374351694
88,S,fro,0.99,1.0,0.5,211.66387261535434,29.448349393608822,29.03733420487101,30.937720112031872,210.15851485535396
89,R,fro,0.99,1.0,0.5,211.66387261535434,22.116538494284995,22.28086296643327,22.685012335823725,210.1485686716021
90,S,2,0.99,1.0,0.5,164.8475212829634,18.418184689855412,18.120227466778093,21.417297720636203,163.59703453975547
91,R,2,0.99,1.0,0.5,164.8475212829634,12.576807043397489,14.423456467686128,13.133030983464993,163.58935471347314
92,S,fro,0.99,1.0,2.0,211.66387261535434,29.448349393608822,29.03733420487101,30.937720112031872,210.15851485535396
93,R,fro,0.99,1.0,2.0,211.66387261535434,22.116538494284995,22.28086296643327,22.685012335823725,210.1485686716021
94,S,2,0.99,1.0,2.0,164.8475212829634,18.418184689855412,18.120227466778093,21.417297720636203,163.59703453975547
95,R,2,0.99,1.0,2.0,164.8475212829634,12.576807043397489,14.423456467686128,13.133030983464993,163.58935471347314
