,group,norm type,rho,eta,near factor,S or R,Sample,Linear Shrinkage,Nonlinear Shrinkage,Info Band
70,S,2,0.95,1.0,2.0,37.76452401816818,25.9741538230275,23.141639380091505,22.280320063065293,32.808294810832706
71,R,2,0.95,1.0,2.0,37.76452401816818,21.191490596539435,21.88273787807802,21.183223479860924,33.049849416073776
72,S,fro,0.99,0.5,0.5,157.83783849591055,44.01064263984979,44.01050130425701,45.45221054167591,156.9106316363751
73,R,fro,0.99,0.5,0.5,157.83783849591055,33.031985285590906,33.111159122501604,35.56666117850791,156.88461766872217
74,S,2,0.99,0.5,0.5,139.0560071935269,30.0175623125975,33.67225652717039,29.153763752494342,138.11145789807165
75,R,2,0.99,0.5,0.5,139.0560071935269,21.74653450656985,22.027025340646748,21.602739517919915,138.0560071935269
76,S,fro,0.99,0.5,2.0,157.83783849591055,44.01064263984979,44.01050130425701,45.45221054167591,156.3738978008258
77,R,fro,0.99,0.5,2.0,157.83783849591055,33.031985285590906,33.111159122501604,35.56666117850791,156.33389490954087
78,S,2,0.99,0.5,2.0,139.0560071935269,30.0175623125975,33.67225652717039,29.153763752494342,137.56601640955742
79,R,2,0.99,0.5,2.0,139.0560071935269,21.74653450656985,22.027025340646748,21.602739517919915,137.47457428983068
80,S,fro,0.99,0.8,0.5,157.83783849591055,44.01064263984979,44.01050130425701,45.45221054167591,156.43374151890066
81,R,fro,0.99,0.8,0.5,157.83783849591055,33.031985285590906,33.111159122501604,35.56666117850791,156.39657521292455
82,S,2,0.99,0.8,0.5,139.0560071935269,30.0175623125975,33.67225652717039,29.153763752494342,137.62173619044188
83,R,2,0.99,0.8,0.5,139.0560071935269,21.74653450656985,22.027025340646748,21.602739517919915,137.5404649602521
84,S,fro,0.99,0.8,2.0,157.83783849591055,44.01064263984979,44.01050130425701,45.45221054167591,156.9106316363751
85,R,fro,0.99,0.8,2.0,157.83783849591055,33.031985285590906,33.111159122501604,35.56666117850791,156.88461766872217
86,S,2,0.99,0.8,2.0,139.0560071935269,30.0175623125975,33.67225652717039,29.153763752494342,138.11145789807165
87,R,2,0.99,0.8,2.0,139.0560071935269,21.74653450656985,22.027025340646748,21.602739517919915,138.0560071935269
88,S,fro,0.99,1.0,0.5,157.83783849591055,44.01064263984979,44.01050130425701,45.45221054167591,156.60393267316798
89,R,fro,0.99,1.0,0.5,157.83783849591055,33.031985285590906,33.111159122501604,35.56666117850791,156.57194439779278
90,S,2,0.99,1.0,0.5,139.0560071935269,30.0175623125975,33.67225652717039,29.153763752494342,137.80032316901244
91,R,2,0.99,1.0,0.5,139.0560071935269,21.74653450656985,22.027025340646748,21.602739517919915,137.73536458752218
92,S,fro,0.99,1.0,2.0,157.83783849591055,44.01064263984979,44.01050130425701,45.45221054167591,156.60393267316798
93,R,fro,0.99,1.0,2.0,157.83783849591055,33.031985285590906,33.111159122501604,35.56666117850791,156.57194439779278
94,S,2,0.99,1.0,2.0,139.0560071935269,30.0175623125975,33.67225652717039,29.153763752494342,137.80032316901244
95,R,2,0.99,1.0,2.0,139.0560071935269,21.74653450656985,22.027025340646748,21.602739517919915,137.73536458752218
